sentence	sentence_id	locale	reason
When We Were Beautiful	232c85e8c2e6b1bdc994842899aeabd1e821478c869377247cf66435db41aa3e	it	different-language
Più recentemente ha partecipato in ruolo di personaggio ricorrente in Revenge e Star-Crossed.	233c8d25aa7668ef9da346c09e10b3b8ddb8f7159630fec923ea90de471d86af	it	grammar-or-spelling
Jenő Pap	2259376141b73e533c327f85f4ee27cf92e349f414c3c9e558de1e71ea0cb28f	it	different-language
Questi numeri sono fra loro coprimi e perciò costituiscono una terna pitagorica primitiva.	22d009e7429dfca38bd95e0f6bec67c86172b4e7595af4b9225ee74c5dcfe2e9	it	grammar-or-spelling
Allorché presente, invece, la cesura può essere "totale" o "parziale".	233bcbf26e7c9a4dffcf7c52a44e02e47d6d2098adbacf7b6d7c17f68c2f6bb3	it	grammar-or-spelling
Contro la non-rieliggibilità dei deputati della Costituente alla prossima Assemblea Nazionale legislativa.	23104401da2ad0830315288257dcaab7c9137554e188d50122fbfbd607054f1d	it	grammar-or-spelling
Più recentemente ha partecipato in ruolo di personaggio ricorrente in Revenge e Star-Crossed.	233c8d25aa7668ef9da346c09e10b3b8ddb8f7159630fec923ea90de471d86af	it	grammar-or-spelling
Il seguente "Rendez-Vu" godette un successo ancora maggiore superando il precedente nelle classifiche inglesi.	2325645ad29aefa99c4e1076e160a4b1450f389cc90def3de3e4155b3cc1fed4	it	grammar-or-spelling
Scorre nel Dipartimento di Beni e Santa Cruz.	231cc320434ddd6e296d0c7400d2db69e91d49ee42021292a7ec84c618048211	it	grammar-or-spelling
La biblioteca del castello ospita ca.	23498722a88b0ffdc9628702d2c866598bcc13e4781e70483ed5c780741c2c34	it	grammar-or-spelling
Poi ha rilasciato un secondo album "لسة صغيرة" con Solo Records Inc.	21d1b5b0f387465632c754456f9ccbc1e4f7ea7541dc5f8bbc8a738d9982ff05	it	difficult-pronunciation
When We Were Beautiful	232c85e8c2e6b1bdc994842899aeabd1e821478c869377247cf66435db41aa3e	it	different-language
Questa ecoregione è attraversato da un certo numero di fiumi di considerevoli dimensioni.	234074e4c4af0d19588b0778d64ab9e471a60cae1dc4842d84a0d071c7e941df	it	grammar-or-spelling
Allori i membri maschi del Glee, guidati da Puck, decidono di vendicarsi.	22ca4a14569874a955223450262f32bcfde5344a09f737cdc2a020fa823cd5af	it	grammar-or-spelling
The Fortune Hunter	23382bfc66ce1ad4d81ecca2e6e5a693dd94bf2cd409049dc130150707dea4f6	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Cali-América; Junior-Unión Magdalena; Millonarios-Dep.	22f1e22ef9f8c0f6ac4e5ee289049678b4a76080ca4a952cab03809ffa3a30db	it	different-language
Long Gone	22efcc1fa2a56eeac98110a0920393d40c65c187a682042d00c9f841caebe4bf	it	different-language
The Heart of the Matter	2359abeed1e5085ce15e7ead5e2aa5d9db9e911944df98648d3c8913a2e64b25	it	different-language
Abdul Jalil Shah I di Johor	236214caea9b3e4c3530b98f17fd51ea42c8f38607220951537cb7134d04c04e	it	different-language
Oggi è sconsacrata è utilizzata come annesso rustico.	232677049351fe968474bdfceb8a390f32e6956a26dc559c6389859706080a27	it	grammar-or-spelling
Joel Kwiatkowski	2319d8d59ed7117a3a43cff4c42a07f066cb072391ee0f82f651a9aa017bd651	it	different-language
Frattanto, Ratto visita Lontra e scopre che uno dei suoi figli è scomparso.	2347c408769872e4bd1220eee2373e2ceb5cfb125aacc39d2030909b140f5935	it	grammar-or-spelling
In India la frase è pronunciata come "leo-ho".	233d9d2d6dba6260c45939cac61de0523ac5ffd46b6ad4bf3f9cd3011824d1c4	it	difficult-pronunciation
Distribuito dalla Prometheus-Film-Verleih und Vertriebs-GmbH, venne presentato in prima a Lipsia al Welt-Theater.	223097e0feb21b746b139f9831afc3acdba07dab84e5b54cd57e33304b250919	it	different-language
The captain lied.	22fe3c1cd46a7edc6a60d8ad816e712dd7fafd8434794082d7ee42764f0ee175	it	different-language
Gary Bell	233aeb037eef5024d3ed9187230aab336683c7bd1940347ca4bcf582046f7744	it	different-language
Bones McKinney	2304fc74d4f844d8787778491cf044b69c97d03b78378b030b67553b122a9f55	it	different-language
Thomas Bellamy	2330e5503dffd8833d8dfeb2df35a872689d0a024252a7020ad09cda64e385d2	it	different-language
The Child	233b3b6b3ff8728f5fc422ce17941c69e3417983f555a8990007e66219b554e1	it	different-language
Bogdan Leonte	2344b95352af00d9649b468fc4780cf08ccc018254be5665c37823c5b2201f58	it	different-language
La biblioteca del castello ospita ca.	23498722a88b0ffdc9628702d2c866598bcc13e4781e70483ed5c780741c2c34	it	contiene abbreviazioni
L'edificio attuale risale ha linee tipicamente barocche.	236740b7872490b838e3d5563cd30ad8faca6adda2b760ebe098a5328938669e	it	grammar-or-spelling
The Secret Seven	2379e32ff0f65a118810526c03b819a9e3cf37ce9caf46420e61974ca5d00445	it	different-language
Donnell Harvey	2377e286d70f9e2194c7fce5caa87cdb592f3ba32afef2907ad29bf1af972338	it	different-language
A Voice from the Dead	236d2c05e31fb7cb02ff7bcc298c233073ba2283588b08cc9566f56bc7a8feb0	it	different-language
Park Young-soo	236638b012230c18bbc1d1f947b257c756b6ec07b6a6d65a51f9938383d6e240	it	different-language
David Jackson	237c2e51ad96b0bf1cdbe7c458ad48612af962d1b22acb5807d308bc7dfd4ab9	it	different-language
American Son	236ecac5006f671641b51f4473f64e7dd1a82185937885e101d42edfeb937d3a	it	different-language
The Heart of the Matter	2359abeed1e5085ce15e7ead5e2aa5d9db9e911944df98648d3c8913a2e64b25	it	different-language
Doc McGhee	236fa31b362d89f3c8ca9cd45a975a8e294f5d935b733c40d9584f40d595570d	it	different-language
Glenn Cunningham	235290682c92b587e9b61b0fd6aed1dc28b96bb531700417caf5dc57fd581326	it	different-language
The Living and the Dead	236ed70f6e39b17fa4557a8fe2eb9cdebd501b20add75a3fc2a59d8b6d9b3ec0	it	different-language
One Good Turn	2374094bc287a60bb2aa2fca97f61c45f58796f7772a6d2677c6147fa857921d	it	different-language
Gustaf Jansson	23605638a71e7cd0c8a9894028fda5a5d6f59dbf0fc24143ee4b3075656cc340	it	different-language
Jo Sung-mo	23599365d62ab6cf4f58cd85f4011467386a2d105378031dde6bca489af8b85a	it	different-language
Jo Sung-mo	23599365d62ab6cf4f58cd85f4011467386a2d105378031dde6bca489af8b85a	it	different-language
Pak Hyon-suk	23323a3e6ed662d1a0e7b8a4a88eeb757dbd238830223106d9628bc86a226215	it	different-language
Rimarranno a Uggiate il prevosto coadiuvato da due vicari.	233ed7e7e69d04a5635a228411f974d68025ab89700a91bb66490f0b5cad84d8	it	grammar-or-spelling
Questa ecoregione è attraversato da un certo numero di fiumi di considerevoli dimensioni.	234074e4c4af0d19588b0778d64ab9e471a60cae1dc4842d84a0d071c7e941df	it	grammar-or-spelling
Cali-América; Junior-Unión Magdalena; Millonarios-Dep.	22f1e22ef9f8c0f6ac4e5ee289049678b4a76080ca4a952cab03809ffa3a30db	it	grammar-or-spelling
Cali-América; Junior-Unión Magdalena; Millonarios-Dep.	22f1e22ef9f8c0f6ac4e5ee289049678b4a76080ca4a952cab03809ffa3a30db	it	different-language
The Fortune Hunter	23382bfc66ce1ad4d81ecca2e6e5a693dd94bf2cd409049dc130150707dea4f6	it	different-language
Bogdan Leonte	2344b95352af00d9649b468fc4780cf08ccc018254be5665c37823c5b2201f58	it	different-language
Jiang Lin	20e7738a72316d838bd385e42977099eb76166a95d9817bba60f49b0596a471e	it	different-language
Sia Fuchs che L'Obel furono botanici degli inizi che lavoravano empiricamente sulle piante.	233f23f86530c665913a81072a887ae840792e98d6b3d4e8fcbf2065e4a0f41d	it	difficult-pronunciation
Poi ha rilasciato un secondo album "لسة صغيرة" con Solo Records Inc.	21d1b5b0f387465632c754456f9ccbc1e4f7ea7541dc5f8bbc8a738d9982ff05	it	different-language
Park Young-soo	236638b012230c18bbc1d1f947b257c756b6ec07b6a6d65a51f9938383d6e240	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Dead to the World	2382ea2967b842968cb7035f1fc5df3f3224ff0eb7798cb7c7bb4507d4cb4514	it	different-language
A Berlino frequentò l'Oberrealschule e completò un apprendistato come libraio.	234ed02fb1933f75e22288f6e7f1d03ef4a86d7ae53455044af4d496678de13b	it	difficult-pronunciation
Allori i membri maschi del Glee, guidati da Puck, decidono di vendicarsi.	22ca4a14569874a955223450262f32bcfde5344a09f737cdc2a020fa823cd5af	it	grammar-or-spelling
Frequentò il Balliol College.	2362cadc2f312b0b5892e8ff081322daedbc3f77b9731a2aa0f26bf6050fb587	it	difficult-pronunciation
La squadra non raggiunse la salvezza e retrocesse in Adeccoligaen.	235f82f0c1b3eb0d5de04568026a4157f160413de233a84bde36915f5270a811	it	difficult-pronunciation
Con riferimento al creditore e al debitore del tributo, è sempre l’articolo l’art.	2335cd03015e89ac361517182363c74978ad8fe62fd6185dd59e87b5b008d252	it	grammar-or-spelling
Al resto penso io".	233cf6b42bc881764819e83033aa87789e03016e4761501b4fcbddf593aac402	it	grammar-or-spelling
In Tune	2320aa157e44c6531c5506f24718600b2bd8f57e31c68fa9f08df4b4f71c1fd4	it	different-language
Comprende la Regione di Nzérékoré.	232c8b82c8d11520df7d073ea5895128c9b606ad9e5e74510f5ab150e021b831	it	difficult-pronunciation
Questa ecoregione è attraversato da un certo numero di fiumi di considerevoli dimensioni.	234074e4c4af0d19588b0778d64ab9e471a60cae1dc4842d84a0d071c7e941df	it	grammar-or-spelling
Alcuni aspetti del riformismo cattolico contemporaneo".	236702340a437872f6bfc5714cda011e5349e04493ae8dde3caae5ed4ecca502	it	grammar-or-spelling
The Secret Seven	2379e32ff0f65a118810526c03b819a9e3cf37ce9caf46420e61974ca5d00445	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	difficult-pronunciation
A quel tempo già rivestiva il grado di Oberleutnant.	23964539ee8015b40e2c9d64aae9a0307f0232511ac1ef2231a01b432073f4b4	it	difficult-pronunciation
Questa "Upaniṣad" del periodo medio, databile intorno al V sec.	239f9f0ebc92a469b7fb6908d87086debadfebcfbd061feb6e3013f4ab6a6c24	it	different-language
Abdul Jalil Shah I di Johor	236214caea9b3e4c3530b98f17fd51ea42c8f38607220951537cb7134d04c04e	it	difficult-pronunciation
Douglas McDonald	2392e13029c910428deabffbcb06c0d2aeb0aba1d6e2472e525a5eb68ee99960	it	different-language
È un film western statunitense con Steve Cochran, Diane Brewster e Leo Gordon.	238d19d22b40e12e07597e5f7851f5cf76a56dde20f000514449839fa5bc15cb	it	difficult-pronunciation
Sergej Davydov	2358c085661bcd26638632a22483cb64d79b2f88dccab6f1ff09817b18c3f8bf	it	different-language
Eur J Pain.	23919b8b73e30dab7fedab0154f2ef9fdd1de1123fc1ce7f9dd627be154435cc	it	different-language
Eur J Pain.	23919b8b73e30dab7fedab0154f2ef9fdd1de1123fc1ce7f9dd627be154435cc	it	different-language
Alla fine della stagione il Pisa retrocederà, tra la contestazione generale dei tifosi.	2380893b2192cdcea49e66f479a113548391547c2546dcb4b1130609d6539b35	it	grammar-or-spelling
L'edificio attuale risale ha linee tipicamente barocche.	236740b7872490b838e3d5563cd30ad8faca6adda2b760ebe098a5328938669e	it	grammar-or-spelling
In Loc.	237afccc0ea3a557e26d24119e7f11b7a11bcbd686b7d8df251479c91fa70457	it	grammar-or-spelling
St-Pol-de-Léon è inoltre un sito economicamente attivo.	23a71e6e8d7d444205e28cbcdc5a2f080bd5ac0c4ed89bf485663f9338abdb85	it	difficult-pronunciation
Out of the Fog	23ac06a60edb5d4c101b82c8566457f465113954855af43dffa09399d1cc0133	it	different-language
The Heart of the Matter	2359abeed1e5085ce15e7ead5e2aa5d9db9e911944df98648d3c8913a2e64b25	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Ciò è simile alla differenza tra le edizioni studenti e professionali di Mathematica.	2332021dfb013bbae738b2580254ce96fa9d5182bac246c76b44e41cd80ec5a1	it	grammar-or-spelling
Ciò è simile alla differenza tra le edizioni studenti e professionali di Mathematica.	2332021dfb013bbae738b2580254ce96fa9d5182bac246c76b44e41cd80ec5a1	it	different-language
Suo fratello, Aristide Du Petit-Thouars, era un navigatore.	23c8676323b28566ccabffed55469cf640b1608251f0d2d123c8610f6f0d76da	it	difficult-pronunciation
Tracy Byrd	23a98296ba8eb9b68a9809f045b5081b0cad6c9084edcd07d4d5ac514ea04c98	it	different-language
Yoo Kyoung-youl	23ceeb0caa2b928cbf6d6e9f3719c7120a6a7cc5d3a195dcb6e2039bca29721e	it	different-language
Abdul Jalil Shah I di Johor	236214caea9b3e4c3530b98f17fd51ea42c8f38607220951537cb7134d04c04e	it	different-language
Bonnie Dunbar	239caaacaa320c1eb58b2454d1d2b7c3a90311bb0767122eb5cbf0a415d6b5b6	it	different-language
Joan Dalmau	23c8033c9ff9ec53e57fd8b39901545d427bd2aaa69924ef0e8968c2aa1eaccd	it	different-language
Gonzalez "et al".	23c9697ef0e28f9177dc6b948408ec9ef73823ad3a4f0b9d18fbfceb3de6e0c2	it	contiene abbreviazioni
Pak Nam-chol	238e223521e127e6698631cb48064cc70bb71b4a61c4f22cdf84dc2840881cae	it	different-language
In Loc.	237afccc0ea3a557e26d24119e7f11b7a11bcbd686b7d8df251479c91fa70457	it	contiene abbreviazioni
The End of the Circle	23d2175c197db7941501e26a4c04091b144c7d03915036f1d1d02c4278c5e980	it	different-language
Dead to the World	2382ea2967b842968cb7035f1fc5df3f3224ff0eb7798cb7c7bb4507d4cb4514	it	different-language
Mike Novak	23d20a2f6c9b848dc9187b95639c70c95d158bd260a2ef5d23085c438191a77b	it	different-language
The Wayans Bros.	23cd565f558b429ea28c6ca33dd0ba4967d3744ecb07fb470c2a57d1cf7921e3	it	different-language
Frank Thompson	23cab469ed55ccec1c9a0e080347fcf2769a7a21e6f45937de1ac754eb565b22	it	different-language
Jim Morris	23da0b78fb88c2c63065628253077ad25b979ee6d383b43d9e682010a51d3a61	it	different-language
Ken'ya Matsui	23dd3587fd8af0345cc9723972a75f1b901a0ae17fa921d48b5099b908ee062d	it	different-language
Su direttiva del dott.	23dd2647f51899a158a4b7c3256fea6302024db6971149e7714f79697005b584	it	contiene abbreviazioni
L'edificio attuale risale ha linee tipicamente barocche.	236740b7872490b838e3d5563cd30ad8faca6adda2b760ebe098a5328938669e	it	grammar-or-spelling
Ski and Snowboard Hall of Fame".	224732cedd873686f6451a93dde7f31ac31ea0caaf53ae6fefbaeae3b99bf430	it	different-language
Where Have All the Cowboys Gone?	222b77d5790f0b3bf25aa5d68a7b0c7c21f9924ecc572c3b1a412fcc16a1e701	it	different-language
ਨਦਰਿ ਕਰੇ ਤਾ ਏਹੁ ਮੋਹੁ ਜਾਇ.	1586e97d1473f0d813a1e92c4b5098255c6f0e1de061a7506dafddbd0ff2f610	it	different-language
ਨਦਰਿ ਕਰੇ ਤਾ ਏਹੁ ਮੋਹੁ ਜਾਇ.	1586e97d1473f0d813a1e92c4b5098255c6f0e1de061a7506dafddbd0ff2f610	it	difficult-pronunciation
In the Ghetto	222522389b5f451e244e1f35938bc615879a1d85ebba574097304ee593b7d5f6	it	different-language
Zoran Đorđević	23b0d5f54b6ce4f3ab0d1f308c4ebc64b57be1be8b9ae21f3e87ea0ca24d04e2	it	different-language
Zoran Đorđević	23b0d5f54b6ce4f3ab0d1f308c4ebc64b57be1be8b9ae21f3e87ea0ca24d04e2	it	difficult-pronunciation
Pubblicò nel frattempo alcuni scritti di carattere sorico ed economico.	23de0b546f807a0ea4fe777eca3f8d9679de03b3c4486ee8711d5c6b1b4339e4	it	grammar-or-spelling
Il titolo stato conquistato dal per la settima volta nella sua storia.	23b98cd09b6d76d882deb763ba413ebfb8610e6ebe8278a639056dd9da16f3b7	it	grammar-or-spelling
L'aria produce gomma, pesci essiccati e legno di teak.	23c72ed918d2988135e94be7c0e0ef8e920fcbaf845e473c2cd4a99ee609f0df	it	grammar-or-spelling
Il titolo stato conquistato dal per la settima volta nella sua storia.	23b98cd09b6d76d882deb763ba413ebfb8610e6ebe8278a639056dd9da16f3b7	it	grammar-or-spelling
Malo, ingl.	23d2032bd0c6346d36a7f57ec2483df02578400e6be540943e1f8905db813a10	it	difficult-pronunciation
Distribuito in sala dalla Société des Etablissements L. Gaumont.	23a6d5e5abb217a196a8145764a930ec8c2e212b9950890413b913c931fcfd83	it	different-language
Nel corso della stagione si registra la partecipazione della in alcuni tornei amichevoli.	23becbc9513ef634b07c31420e39a62c8f281a036ff44d9c6e970b8b226efcea	it	grammar-or-spelling
Il film dopo aver occupato l'ottantatreesima posizione, è uscito dalla classica.	23ed28b64bfc05da9640844662569092ecd7f8205a44ff26a6a31df9358e683c	it	grammar-or-spelling
Al termine del campionato, però, il Sandefjord retrocesse in Adeccoligaen.	23e2dc0d10cf97c691ffa7263fab0645c47259842a86bca65c746966106889ee	it	difficult-pronunciation
Il derby tra Chieti e è tra i più sentiti in Abruzzo.	2398de8f87a9e0f51af26dd6e7a90fd127e547917ad4f6302524bd52296be00f	it	grammar-or-spelling
My Life	23bdd832ee10ca207db226627a7c22a2361cab967bbeb6cbbea4b7c4c0d6c46a	it	different-language
John Webb "cit.	23df13014a75cc4d7275668948710b7aa9e6b459497395d37759beeb463c09a2	it	grammar-or-spelling
Originalmente inteso come "testamento etico", è strutturato come un compendio delle religione ebraica.	239f508f785da797ef6c9246b16d1e78ce0995341c01bb3800561ac1d8e6f1aa	it	grammar-or-spelling
Earl Tatum	23eef604e6f6b0609f9f3f459bd5ddd519316065b93927813d4c6a638d9e53cd	it	different-language
Cali-América; Junior-Unión Magdalena; Millonarios-Dep.	22f1e22ef9f8c0f6ac4e5ee289049678b4a76080ca4a952cab03809ffa3a30db	it	different-language
Energy Technology Systems Analysis Programme	23f99cd1f4e8878d755e1990c544d65c94b64830adf41308f6f467cb534c6a8b	it	different-language
Yoo Kyoung-youl	23ceeb0caa2b928cbf6d6e9f3719c7120a6a7cc5d3a195dcb6e2039bca29721e	it	different-language
The Heart of the Matter	2359abeed1e5085ce15e7ead5e2aa5d9db9e911944df98648d3c8913a2e64b25	it	different-language
Dakarakkhasa-Jataka see Mahaummagga-Jataka.	23e71547feb5a62ed11a5fef83eee78d7494cc9d2d298ac40f2ec60b600da863	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Le manifestazione artistiche pittoriche o manifatturiere dell'iberomaurusiano sono quasi del tutto assenti.	23e7d76d32d630a41da436c37e52275950a2fd6609a612e8d2679795aaaec131	it	difficult-pronunciation
Dopo il ha disputato anche il in Sudafrica.	23ff271d42f2a52a6b00b9d6d379e3c9efa67416e816ad6ce3b57e30cd04fd89	it	grammar-or-spelling
Across the Divide	24071cd59fb956d9ef8ecebd7ca997f60b4ba63ef8c0e9791024cf1ae3a5999d	it	different-language
The End of the World	23ee32242de0b0ce40b874a92c71853717f366f4d7597410cacfe54b315ff105	it	different-language
Dakarakkhasa-Jataka see Mahaummagga-Jataka.	23e71547feb5a62ed11a5fef83eee78d7494cc9d2d298ac40f2ec60b600da863	it	different-language
Twilight of the Idols	240422d3ab3903483608a5afc395a84c833728c81de0e5f027f6383841ce3da1	it	different-language
Range Justice	23fd0853d06fb33999f5445ae59f744716c4dddf45b7e4c41c0f748603c1cfbd	it	different-language
Luis Valdez	23e86cb9dc945ce022c5f86af1451d8af501ce4ed6fe94e127a01cd1b720d7ad	it	different-language
Aufklärungsgruppe più indietro.	23fdd3c6f46e5241dab726135822f3fab0cb83972d0080783e3a30fa46bba4d1	it	different-language
Aufklärungsgruppe più indietro.	23fdd3c6f46e5241dab726135822f3fab0cb83972d0080783e3a30fa46bba4d1	it	difficult-pronunciation
Earl Tatum	23eef604e6f6b0609f9f3f459bd5ddd519316065b93927813d4c6a638d9e53cd	it	different-language
Earl Tatum	23eef604e6f6b0609f9f3f459bd5ddd519316065b93927813d4c6a638d9e53cd	it	difficult-pronunciation
Questa "Upaniṣad" del periodo medio, databile intorno al V sec.	239f9f0ebc92a469b7fb6908d87086debadfebcfbd061feb6e3013f4ab6a6c24	it	difficult-pronunciation
In Loc.	237afccc0ea3a557e26d24119e7f11b7a11bcbd686b7d8df251479c91fa70457	it	abbreviation 
Dakarakkhasa-Jataka see Mahaummagga-Jataka.	23e71547feb5a62ed11a5fef83eee78d7494cc9d2d298ac40f2ec60b600da863	it	different-language
Dakarakkhasa-Jataka see Mahaummagga-Jataka.	23e71547feb5a62ed11a5fef83eee78d7494cc9d2d298ac40f2ec60b600da863	it	difficult-pronunciation
